"","H","C","D","tau"
"1",0.999126808389409,0.000859548258870081,3,1
"2",0.9992849393185,0.000710320906467907,3,1
"3",0.998271043442523,0.00167261302776851,3,1
"4",0.99938972513314,0.000606772812691143,3,1
"5",0.999487282956168,0.000508845371017444,3,1
"6",0.997356283230791,0.00263026806372072,3,1
"7",0.999316306682383,0.000668943250678965,3,1
"8",0.99933385091478,0.000656195684924377,3,1
"9",0.999489022801676,0.000502926441719532,3,1
"10",0.998504318751112,0.00147461600693565,3,1
"11",0.998745831512747,0.00123697089483611,3,1
"12",0.999506963840498,0.000486337431588691,3,1
"13",0.999920413398007,7.85426904373289e-05,3,1
"14",0.999860542638009,0.000137298381615635,3,1
"15",0.999780742599909,0.000215590527601047,3,1
"16",0.998760515842757,0.00122527675225182,3,1
"17",0.999500695400735,0.000495641119611524,3,1
"18",0.998333620756902,0.00164736923039695,3,1
"19",0.999789413797171,0.00020773542018731,3,1
"20",0.998674983278654,0.00129700770622721,3,1
"21",0.999724814649592,0.000271814715579218,3,1
"22",0.998825221869298,0.00115292010846598,3,1
"23",0.999977566800518,2.21471155203179e-05,3,1
"24",0.99893026787193,0.00105401523653876,3,1
"25",0.999165025832495,0.000821283382972444,3,1
"26",0.999583172995227,0.000410089415266469,3,1
"27",0.999897725184856,0.000100514540391197,3,1
"28",0.999149573311677,0.000832615653010358,3,1
"29",0.999489820763872,0.00050506311562736,3,1
"30",0.999356384074565,0.000636135049263337,3,1
"31",0.999303270189368,0.000679965699092636,3,1
"32",0.999483159918267,0.000508270202781692,3,1
"33",0.998652896833349,0.00132642059299871,3,1
"34",0.999628506287274,0.000367899963952758,3,1
"35",0.999250576257212,0.000741200290070512,3,1
"36",0.998019305099306,0.00193956846403407,3,1
"37",0.997190964524114,0.00275599500096553,3,1
"38",0.999586649981902,0.000406582994094826,3,1
"39",0.998384071132269,0.00159265651348517,3,1
"40",0.999650097164094,0.00034588282112813,3,1
"41",0.999123667004518,0.000859278270045882,3,1
"42",0.998156010042537,0.00180554075028046,3,1
"43",0.99938813264658,0.000602422258000947,3,1
"44",0.999910423960308,8.83522616847124e-05,3,1
"45",0.999044987444631,0.000942460306549948,3,1
"46",0.999862869262313,0.000135511743568806,3,1
"47",0.998742973987059,0.00123480863468916,3,1
"48",0.999152548655308,0.000831500365557959,3,1
"49",0.999487423443733,0.000506945320480067,3,1
"50",0.999394692612568,0.000596036445386757,3,1
"51",0.998576808989066,0.00142101852624494,3,1
"52",0.999802316191239,0.000195274150276637,3,1
"53",0.99791734087211,0.00206524223352186,3,1
"54",0.998596635139655,0.00137649252733757,3,1
"55",0.999473366305087,0.00051945002240508,3,1
"56",0.999605080775571,0.00038926956404012,3,1
"57",0.999284813205314,0.000705581361839037,3,1
"58",0.99915614036281,0.000827848638425009,3,1
"59",0.999810104773306,0.000187065875579594,3,1
"60",0.999808702399168,0.000189138156797483,3,1
"61",0.999344000761267,0.000647783346006057,3,1
"62",0.998907345733067,0.00107956454426991,3,1
"63",0.999350663167936,0.000637981203799389,3,1
"64",0.999306422056511,0.000683458302668097,3,1
"65",0.998755789214849,0.0012239706704748,3,1
"66",0.999766673278869,0.000229771787892871,3,1
"67",0.999781241882679,0.00021651048030291,3,1
"68",0.998691948792264,0.00129182471562264,3,1
"69",0.998443544976864,0.00152963927473137,3,1
"70",0.998660994295884,0.00132776371063006,3,1
"71",0.998023268699764,0.00197887361318959,3,1
"72",0.997756937167613,0.00221055316927788,3,1
"73",0.999768230360577,0.000229124673805847,3,1
"74",0.999440219876488,0.00054860197619557,3,1
"75",0.9995871995919,0.000407426031503576,3,1
"76",0.99986446466677,0.000133155872511582,3,1
"77",0.99869015561678,0.00128304004719867,3,1
"78",0.998927732062447,0.00106113966055299,3,1
"79",0.999114063308791,0.000871815836908253,3,1
"80",0.999657566461878,0.000338153285674977,3,1
"81",0.998271027332092,0.00170318045199317,3,1
"82",0.998913253709622,0.00106596752075308,3,1
"83",0.998680059936325,0.00129459764277994,3,1
"84",0.999280747557077,0.000706547746660664,3,1
"85",0.997912432225472,0.00205558233014386,3,1
"86",0.999077043756559,0.000918371233929001,3,1
"87",0.999257253718587,0.000734643479798757,3,1
"88",0.999111482767027,0.000875609635537804,3,1
"89",0.999501213914263,0.00049152626414946,3,1
"90",0.999237553032905,0.000750482052784048,3,1
"91",0.995761835041915,0.00419429003786967,3,1
"92",0.999033082047257,0.000950175690510533,3,1
"93",0.999245905689816,0.000743105846762831,3,1
"94",0.999648016110621,0.000347299430191393,3,1
"95",0.999850319665642,0.000147450185388461,3,1
"96",0.999513914485322,0.000482720388438767,3,1
"97",0.998546950948017,0.00143165063787639,3,1
"98",0.999638380957653,0.000356586667785994,3,1
"99",0.999677256641159,0.000318967525376891,3,1
"100",0.999755876749712,0.000240772292198406,3,1
"101",0.989444080012863,0.0140358510611541,4,1
"102",0.992057271771931,0.0102972089448998,4,1
"103",0.988788505347529,0.0153752493423575,4,1
"104",0.988362854763593,0.0152245857586017,4,1
"105",0.979150603703012,0.027315975072656,4,1
"106",0.986291097605881,0.0180700822647496,4,1
"107",0.987332175206742,0.0161910314734176,4,1
"108",0.984085540608752,0.0206135631754435,4,1
"109",0.985940696843686,0.0183301162679281,4,1
"110",0.984999642563416,0.0196940692417964,4,1
"111",0.98523179736688,0.0192631483856409,4,1
"112",0.987613135625005,0.0159406396771715,4,1
"113",0.985084618560088,0.019452929024437,4,1
"114",0.988966181350164,0.0149050353876699,4,1
"115",0.98609737178251,0.0181586571504125,4,1
"116",0.986729007051165,0.0171860812253416,4,1
"117",0.989193898264016,0.0137381859517555,4,1
"118",0.984190670064169,0.0199434864625379,4,1
"119",0.990288903588166,0.0129720703232165,4,1
"120",0.984814018031447,0.020332213707287,4,1
"121",0.985075690250924,0.0198113525040694,4,1
"122",0.984248319587306,0.0204873493945498,4,1
"123",0.988794493233139,0.014798403543197,4,1
"124",0.976761510729,0.0309781734248057,4,1
"125",0.990020560424838,0.0128060536453274,4,1
"126",0.986664634810146,0.018016159215721,4,1
"127",0.984793606781081,0.0192068805172657,4,1
"128",0.984917108361347,0.020158287938824,4,1
"129",0.978823277195058,0.0278246361809202,4,1
"130",0.987119844912706,0.0165375194842883,4,1
"131",0.992116582422211,0.0103262442726182,4,1
"132",0.989484633303911,0.0136198720832564,4,1
"133",0.981019788605478,0.0254518661918053,4,1
"134",0.979006267715479,0.0272807341136211,4,1
"135",0.983642409707502,0.0218728180177929,4,1
"136",0.989148047917583,0.0141960471827636,4,1
"137",0.984259248302508,0.0212302540718953,4,1
"138",0.985865855966416,0.0187510984075802,4,1
"139",0.98775484796259,0.0155282661658783,4,1
"140",0.987230442378546,0.0167412455842898,4,1
"141",0.97857125505579,0.0281647768975874,4,1
"142",0.980791157682389,0.0257102372401052,4,1
"143",0.977727012911122,0.0290021477910984,4,1
"144",0.985084102248486,0.0199610649987848,4,1
"145",0.985095860199072,0.0193849077499609,4,1
"146",0.983780207385674,0.0207789085004371,4,1
"147",0.989588880435307,0.0135129023986014,4,1
"148",0.98976387791972,0.0133343168622157,4,1
"149",0.983924266462139,0.0218829767446058,4,1
"150",0.983629543873789,0.0219986077846684,4,1
"151",0.980710588499197,0.0255116931014352,4,1
"152",0.985791592114068,0.0193712773027014,4,1
"153",0.986794808726482,0.0173679068429451,4,1
"154",0.985131588832279,0.0190109713351858,4,1
"155",0.98937161982645,0.013857144583914,4,1
"156",0.983156675814245,0.0223618502337607,4,1
"157",0.979735997061048,0.0260095196374543,4,1
"158",0.984774077145186,0.0195454774989767,4,1
"159",0.99001578861178,0.013034921271868,4,1
"160",0.977464730141169,0.0317942689294039,4,1
